word,length,type,hsk_levels,appears_in_multiple_levels
携带,2,compound,7,no
携手,2,compound,7,no
摄像,2,compound,5,no
摄像机,3,compound,5,no
摄影,2,compound,5,no
摄影师,3,compound,5,no
摄氏度,3,compound,7,no
摆,1,single,4,no
摆动,2,compound,4,no
摆平,2,compound,7,no
摆放,2,compound,7,no
摆脱,2,compound,4,no
摆设,2,compound,7,no
摇,1,single,4,no
摇头,2,compound,5,no
摇摆,2,compound,7,no
摇摇欲坠,4,compound,7,no
摇晃,2,compound,7,no
摇滚,2,compound,7,no
摇篮,2,compound,7,no
摊,1,single,7,no
摔,1,single,5,no
摔倒,2,compound,5,no
摔跤,2,compound,7,no
摘,1,single,5,no
摧毁,2,compound,7,no
摩托,2,compound,5,no
摩擦,2,compound,5,no
摸,1,single,4,no
摸索,2,compound,7,no
撇,1,single,7,no
撑,1,single,6,no
撒,1,single,7,no
撒谎,2,compound,7,no
撕,1,single,7,no
撞,1,single,5,no
撞击,2,compound,7,no
撤,1,single,7,no
撤换,2,compound,7,no
撤离,2,compound,6,no
撤销,2,compound,6,no
撬,1,single,7,no
播,1,single,6,no
播出,2,compound,3,no
播放,2,compound,3,no
撰写,2,compound,7,no
擅自,2,compound,7,no
擅长,2,compound,7,no
操作,2,compound,4,no
操劳,2,compound,7,no
操场,2,compound,4,no
操心,2,compound,7,no
操控,2,compound,7,no
操纵,2,compound,6,no
擦,1,single,4,no
攀,1,single,7,no
攀升,2,compound,7,no
攒,1,single,7,no
支,1,single,3,no
支付,2,compound,3,no
支出,2,compound,5,no
支持,2,compound,3,no
支援,2,compound,6,no
支撑,2,compound,6,no
支柱,2,compound,7,no
支票,2,compound,7,no
支配,2,compound,5,no
收,1,single,2,no
收买,2,compound,7,no
收入,2,compound,2,no
收养,2,compound,6,no
收到,2,compound,2,no
收取,2,compound,6,no
收听,2,compound,3,no
收回,2,compound,4,no
收复,2,compound,7,no
收拾,2,compound,5,no
收据,2,compound,7,no
收支,2,compound,7,no
收敛,2,compound,7,no
收留,2,compound,7,no
收益,2,compound,4,no
收看,2,compound,3,no
收缩,2,compound,7,no
收获,2,compound,4,no
收藏,2,compound,6,no
收视率,3,compound,7,no
收购,2,compound,5,no
收费,2,compound,3,no
收集,2,compound,5,no
收音机,3,compound,3,no
改,1,single,2,no
改为,2,compound,7,no
改动,2,compound,7,no
改变,2,compound,2,no
改名,2,compound,7,no
改善,2,compound,4,no
改日,2,compound,7,no
改正,2,compound,4,no
改版,2,compound,7,no
改编,2,compound,7,no
改良,2,compound,7,no
改装,2,compound,6,no
改进,2,compound,3,no
改造,2,compound,3,no
改邪归正,4,compound,7,no
改革,2,compound,5,no
改革开放,4,compound,7,no
攻,1,single,7,no
攻关,2,compound,7,no
攻击,2,compound,6,no
攻读,2,compound,7,no
放,1,single,1,no
放下,2,compound,2,no
放假,2,compound,1,no
放到,2,compound,3,no
放大,2,compound,5,no
放学,2,compound,1,no
放弃,2,compound,5,no
放心,2,compound,2,no
放映,2,compound,7,no
放松,2,compound,4,no
放水,2,compound,7,no
放纵,2,compound,7,no
放置,2,compound,7,no
放肆,2,compound,7,no
放过,2,compound,7,no
政党,2,compound,6,no
政府,2,compound,4,no
政权,2,compound,6,no
政治,2,compound,4,no
政策,2,compound,6,no
故,1,single,7,no
故乡,2,compound,3,no
故事,2,compound,2,no
故意,2,compound,2,no
故障,2,compound,6,no
效仿,2,compound,7,no
效力,2,compound,7,no
效应,2,compound,7,no
效果,2,compound,3,no
效率,2,compound,4,no
效益,2,compound,7,no
敌人,2,compound,4,no
敏感,2,compound,5,no
敏捷,2,compound,7,no
敏锐,2,compound,7,no
救,1,single,3,no
救助,2,compound,6,no
救命,2,compound,6,no
救护车,3,compound,7,no
救援,2,compound,6,no
救治,2,compound,7,no
救济,2,compound,7,no
救灾,2,compound,5,no
教,1,single,1,no
教养,2,compound,7,no
教堂,2,compound,6,no
教学,2,compound,2,no
教学楼,3,compound,1,no
教室,2,compound,2,no
教师,2,compound,2,no
教授,2,compound,4,no
教材,2,compound,3,no
教条,2,compound,7,no
教科书,3,compound,7,no
教练,2,compound,3,no
教育,2,compound,2,no
教育部,3,compound,6,no
教训,2,compound,4,no
敞开,2,compound,7,no
敢,1,single,3,no
敢于,2,compound,6,no
敢情,2,compound,7,no
散,1,single,4,no
散发,2,compound,7,no
散布,2,compound,7,no
散文,2,compound,5,no
散步,2,compound,3,no
敦促,2,compound,7,no
敦厚,2,compound,7,no
敬,1,single,7,no
敬业,2,compound,7,no
敬佩,2,compound,7,no
敬意,2,compound,7,no
敬爱,2,compound,7,no
敬礼,2,compound,7,no
敬而远之,4,compound,7,no
敬请,2,compound,7,no
敬酒,2,compound,7,no
敬重,2,compound,7,no
数,1,single,2,no
数字,2,compound,2,no
数据,2,compound,4,no
数据库,3,compound,7,no
数目,2,compound,5,no
数码,2,compound,4,no
数量,2,compound,3,no
数额,2,compound,7,no
敲,1,single,5,no
敲诈,2,compound,7,no
敲边鼓,3,compound,7,no
敲门,2,compound,5,no
整,1,single,3,no
整个,2,compound,3,no
整体,2,compound,3,no
整合,2,compound,7,no
整天,2,compound,3,no
整数,2,compound,7,no
整整,2,compound,3,no
整治,2,compound,6,no
整洁,2,compound,7,no
整理,2,compound,3,no
整顿,2,compound,6,no
整齐,2,compound,3,no
敷,1,single,7,no
文,1,single,7,no
文人,2,compound,7,no
文件,2,compound,3,no
文具,2,compound,7,no
文凭,2,compound,7,no
文化,2,compound,3,no
文娱,2,compound,6,no
文字,2,compound,3,no
文学,2,compound,3,no
文明,2,compound,3,no
文物,2,compound,7,no
文献,2,compound,7,no
文盲,2,compound,7,no
文科,2,compound,7,no
文章,2,compound,3,no
文艺,2,compound,5,no
文雅,2,compound,7,no
斑点,2,compound,7,no
斗,1,single,7,no
斗争,2,compound,6,no
斗志,2,compound,7,no
料,1,single,6,no
料到,2,compound,7,no
料理,2,compound,7,no
斜,1,single,5,no
斤,1,single,2,no
斧子,2,compound,7,no
斩,1,single,7,no
斩草除根,4,compound,7,no
断,1,single,3,no
断定,2,compound,7,no
断断续续,4,compound,7,no
断裂,2,compound,7,no
新,1,single,1,no
新人,2,compound,6,no
新兴,2,compound,6,no
新型,2,compound,4,no
新奇,2,compound,7,no
新娘,2,compound,4,no
新年,2,compound,1,no
新式,2,compound,7,no
新房,2,compound,7,no
新手,2,compound,7,no
新款,2,compound,7,no
新潮,2,compound,7,no
新生,2,compound,7,no
新郎,2,compound,4,no
新闻,2,compound,2,no
新陈代谢,4,compound,7,no
新颖,2,compound,7,no
新鲜,2,compound,4,no
方,1,single,4,no
方便,2,compound,2,no
方便面,3,compound,2,no
方向,2,compound,2,no
方向盘,3,compound,7,no
方式,2,compound,3,no
方方面面,4,compound,7,no
方案,2,compound,4,no
方法,2,compound,2,no
方言,2,compound,7,no
方针,2,compound,4,no
方面,2,compound,2,no
施加,2,compound,7,no
施压,2,compound,7,no
施工,2,compound,7,no
施行,2,compound,7,no
旁,1,single,5,no
旁观,2,compound,7,no
旁边,2,compound,1,no
旅客,2,compound,2,no
旅店,2,compound,6,no
旅游,2,compound,2,no
旅程,2,compound,7,no
旅行,2,compound,2,no
旅行社,3,compound,3,no
旅途,2,compound,7,no
旅馆,2,compound,3,no
旋律,2,compound,7,no
旋涡,2,compound,7,no
旋转,2,compound,6,no
族,1,single,6,no
旗帜,2,compound,7,no
旗袍,2,compound,7,no
无,1,single,4,no
无不,2,compound,7,no
无偿,2,compound,7,no
无关,2,compound,6,no
无关紧要,4,compound,7,no
无力,2,compound,7,no
无可厚非,4,compound,7,no
无可奈何,4,compound,7,no
无可奉告,4,compound,7,no
无奈,2,compound,5,no
无家可归,4,compound,7,no
无形,2,compound,7,no
无形中,3,compound,7,no
无微不至,4,compound,7,no
无忧无虑,4,compound,7,no
无恶不作,4,compound,7,no
无情,2,compound,7,no
无情无义,4,compound,7,no
无意,2,compound,7,no
无所事事,4,compound,7,no
无所作为,4,compound,7,no
无所谓,3,compound,4,no
无故,2,compound,7,no
无效,2,compound,6,no
无敌,2,compound,7,no
无数,2,compound,4,no
无条件,3,compound,7,no
无比,2,compound,7,no
无法,2,compound,4,no
无济于事,4,compound,7,no
无理,2,compound,7,no
无疑,2,compound,5,no
无知,2,compound,7,no
无私,2,compound,7,no
无穷,2,compound,7,no
无精打采,4,compound,7,no
无线,2,compound,7,no
无线电,3,compound,7,no
无缘,2,compound,7,no
无聊,2,compound,4,no
无能,2,compound,7,no
无能为力,4,compound,7,no
无论,2,compound,4,no
无论如何,4,compound,7,no
无话可说,4,compound,7,no
无足轻重,4,compound,7,no
无辜,2,compound,7,no
无边,2,compound,6,no
无限,2,compound,4,no
无非,2,compound,7,no
无须,2,compound,7,no
既,1,single,4,no
既然,2,compound,4,no
日,1,single,1,no
日前,2,compound,7,no
日历,2,compound,4,no
日后,2,compound,7,no
日复一日,4,compound,7,no
日夜,2,compound,6,no
日子,2,compound,2,no
日常,2,compound,3,no
日报,2,compound,2,no
日新月异,4,compound,7,no
日期,2,compound,1,no
日益,2,compound,7,no
日程,2,compound,7,no
日记,2,compound,4,no
日语,2,compound,6,no
日趋,2,compound,7,no
旧,1,single,3,no
旨在,2,compound,7,no
早,1,single,1,no
早上,2,compound,1,no
早就,2,compound,2,no
早已,2,compound,3,no
早年,2,compound,7,no
早日,2,compound,7,no
早晚,2,compound,6,no
早晨,2,compound,2,no
早期,2,compound,5,no
早餐,2,compound,2,no
早饭,2,compound,1,no
旭日,2,compound,7,no
旱,1,single,7,no
旱灾,2,compound,7,no
时,1,single,3,no
时不时,3,compound,7,no
时事,2,compound,5,no
时代,2,compound,3,no
时候,2,compound,1,no
时光,2,compound,5,no
时刻,2,compound,3,no
时好时坏,4,compound,7,no
时尚,2,compound,7,no
时常,2,compound,5,no
时时,2,compound,6,no
时期,2,compound,6,no
时机,2,compound,5,no
时段,2,compound,7,no
时空,2,compound,7,no
时而,2,compound,6,no
时节,2,compound,6,no
时装,2,compound,6,no
时速,2,compound,7,no
时间,2,compound,1,no
时间表,3,compound,7,no
时隔,2,compound,7,no
时髦,2,compound,7,no
旷课,2,compound,7,no
旺,1,single,7,no
旺季,2,compound,7,no
旺盛,2,compound,7,no
昂贵,2,compound,7,no
昆虫,2,compound,7,no
昌盛,2,compound,6,no
明亮,2,compound,5,no
明天,2,compound,1,no
明媚,2,compound,7,no
明年,2,compound,1,no
明日,2,compound,6,no
明明,2,compound,5,no
明星,2,compound,2,no
明显,2,compound,3,no
明智,2,compound,7,no
明朗,2,compound,7,no
明白,2,compound,1,no
明确,2,compound,3,no
昏,1,single,6,no
昏迷,2,compound,7,no
易拉罐,3,compound,7,no
昔日,2,compound,7,no
星座,2,compound,7,no
星星,2,compound,2,no
星期,2,compound,1,no
星期天,3,compound,1,no
星期日,3,compound,1,no
映,1,single,7,no
春天,2,compound,2,no
春季,2,compound,4,no
春节,2,compound,2,no
昨天,2,compound,1,no
是,1,single,1,no
是不是,3,compound,1,no
是否,2,compound,4,no
是非,2,compound,7,no
昼夜,2,compound,7,no
显,1,single,5,no
显出,2,compound,6,no
显得,2,compound,3,no
显然,2,compound,3,no
显现,2,compound,7,no
显眼,2,compound,7,no
显示,2,compound,3,no
显示器,3,compound,7,no
显而易见,4,compound,7,no
显著,2,compound,4,no
显赫,2,compound,7,no
晃,1,single,7,no
晃荡,2,compound,7,no
晋升,2,compound,7,no
晒,1,single,4,no
晒太阳,3,compound,7,no
晓得,2,compound,6,no
晕,1,single,6,no
晕倒,2,compound,7,no
晕车,2,compound,6,no
晚,1,single,1,no
晚上,2,compound,1,no
晚会,2,compound,2,no
晚安,2,compound,2,no
晚年,2,compound,7,no
晚报,2,compound,2,no
晚期,2,compound,7,no
晚点,2,compound,4,no
晚间,2,compound,7,no
晚餐,2,compound,2,no
晚饭,2,compound,1,no
普及,2,compound,3,no
普通,2,compound,2,no
普通人,3,compound,7,no
普通话,3,compound,2,no
普遍,2,compound,3,no
景,1,single,6,no
景区,2,compound,7,no
景点,2,compound,6,no
景色,2,compound,3,no
景观,2,compound,7,no
景象,2,compound,5,no
晴,1,single,2,no
晴天,2,compound,2,no
晴朗,2,compound,5,no
晶莹,2,compound,7,no
智力,2,compound,4,no
智商,2,compound,7,no
智慧,2,compound,6,no
智能,2,compound,4,no
暂,1,single,7,no
暂停,2,compound,5,no
暂时,2,compound,5,no
暑假,2,compound,4,no
暑期,2,compound,7,no
暖,1,single,5,no
暖和,2,compound,3,no
暖气,2,compound,4,no
暖烘烘,3,compound,7,no
暗,1,single,4,no
暗中,2,compound,7,no
暗地里,3,compound,7,no
暗杀,2,compound,7,no
暗示,2,compound,4,no
暴利,2,compound,7,no
暴力,2,compound,6,no
暴躁,2,compound,7,no
暴雨,2,compound,6,no
暴露,2,compound,6,no
暴风雨,3,compound,6,no
暴风骤雨,4,compound,7,no
曙光,2,compound,7,no
曝光,2,compound,7,no
曰,1,single,7,no
曲,1,single,7,no
曲折,2,compound,7,no
曲线,2,compound,7,no
更,1,single,2,no
更加,2,compound,3,no
更换,2,compound,5,no
更改,2,compound,7,no
更新,2,compound,5,no
更是,2,compound,6,no
更衣室,3,compound,7,no
曾,1,single,4,no
曾经,2,compound,3,no
替,1,single,4,no
替代,2,compound,4,no
替换,2,compound,7,no
替身,2,compound,7,no
最,1,single,1,no
最佳,2,compound,6,no
最初,2,compound,4,no
最后,2,compound,1,no
最好,2,compound,1,no
最终,2,compound,6,no
最近,2,compound,2,no
月,1,single,1,no
月亮,2,compound,2,no
月份,2,compound,2,no
月初,2,compound,7,no
月底,2,compound,4,no
月球,2,compound,5,no
月票,2,compound,7,no
月饼,2,compound,5,no
有,1,single,1,no
有一些,3,compound,1,no
有一点儿,4,compound,2,no
有两下子,4,compound,7,no
有事,2,compound,6,no
有些,2,compound,1,no
有人,2,compound,2,no
有关,2,compound,6,no
有利,2,compound,3,no
有利于,3,compound,5,no
有力,2,compound,5,no
有助于,3,compound,7,no
有劲儿,3,compound,4,no
有口无心,4,compound,7,no
有名,2,compound,1,no
有声有色,4,compound,7,no
有害,2,compound,5,no
有幸,2,compound,7,no
有序,2,compound,7,no
有待,2,compound,7,no
有意,2,compound,7,no
有意思,3,compound,2,no
有所,2,compound,7,no
有所不同,4,compound,7,no
有效,2,compound,3,no
有效期,3,compound,7,no
有时,2,compound,1,no
有时候,3,compound,1,no
有望,2,compound,7,no
有朝一日,4,compound,7,no
有机,2,compound,7,no
有毒,2,compound,5,no
有没有,3,compound,6,no
有点儿,3,compound,2,no
有用,2,compound,1,no
有的,2,compound,1,no
有的放矢,4,compound,7,no
有的是,3,compound,3,no
有益,2,compound,7,no
有着,2,compound,5,no
有空儿,3,compound,2,no
有趣,2,compound,4,no
有限,2,compound,4,no
朋友,2,compound,1,no
服,1,single,6,no
服从,2,compound,5,no
服务,2,compound,2,no
服务员,3,compound,3,no
服务器,3,compound,7,no
服用,2,compound,7,no
服装,2,compound,3,no
服饰,2,compound,7,no
朗诵,2,compound,7,no
朗读,2,compound,5,no
望,1,single,7,no
望见,2,compound,6,no
望远镜,3,compound,7,no
朝,1,single,3,no
朝三暮四,4,compound,7,no
朝代,2,compound,7,no
朝夕相处,4,compound,7,no
朝气蓬勃,4,compound,7,no
朝着,2,compound,7,no
期,1,single,3,no
期中,2,compound,4,no
期待,2,compound,4,no
期望,2,compound,5,no
期末,2,compound,4,no
期盼,2,compound,7,no
期间,2,compound,4,no
期限,2,compound,4,no
朦胧,2,compound,7,no
木偶,2,compound,7,no
木匠,2,compound,7,no
木头,2,compound,3,no
木材,2,compound,7,no
木板,2,compound,7,no
未,1,single,7,no
未免,2,compound,7,no
未必,2,compound,4,no
未成年人,4,compound,7,no
未来,2,compound,4,no
未知数,3,compound,7,no
未经,2,compound,7,no
末,1,single,4,no
末日,2,compound,7,no
本,1,single,1,no
本事,2,compound,3,no
本人,2,compound,5,no
本分,2,compound,7,no
本土,2,compound,6,no
本地,2,compound,6,no
本子,2,compound,1,no
本性,2,compound,7,no
本意,2,compound,7,no
本期,2,compound,6,no
本来,2,compound,3,no
本着,2,compound,7,no
本科,2,compound,4,no
本能,2,compound,7,no
本色,2,compound,7,no
本质,2,compound,6,no
本身,2,compound,6,no
本钱,2,compound,7,no
本领,2,compound,3,no
朱红,2,compound,7,no
朴实,2,compound,7,no
朴素,2,compound,7,no
朵,1,single,5,no
机会,2,compound,2,no
机关,2,compound,6,no
机制,2,compound,5,no
机动,2,compound,7,no
机动车,3,compound,6,no
机器,2,compound,3,no
机器人,3,compound,5,no
机场,2,compound,1,no
机密,2,compound,7,no
机智,2,compound,7,no
机构,2,compound,4,no
机械,2,compound,6,no
机灵,2,compound,7,no
机票,2,compound,1,no
机舱,2,compound,7,no
机遇,2,compound,4,no
杀,1,single,5,no
杀害,2,compound,7,no
杀手,2,compound,7,no
杀毒,2,compound,5,no
杂,1,single,6,no
杂乱无章,4,compound,7,no
杂交,2,compound,7,no
杂志,2,compound,3,no
杂技,2,compound,7,no
权,1,single,6,no
权利,2,compound,4,no
权力,2,compound,6,no
权威,2,compound,7,no
权益,2,compound,7,no
权衡,2,compound,7,no
杆,1,single,6,no
材料,2,compound,4,no
村,1,single,3,no
村庄,2,compound,6,no
杜绝,2,compound,7,no
束,1,single,3,no
束缚,2,compound,7,no
杠铃,2,compound,7,no
条,1,single,2,no
条件,2,compound,2,no
条例,2,compound,7,no
条款,2,compound,7,no
条约,2,compound,7,no
来,1,single,1,no
来不及,3,compound,4,no
来临,2,compound,7,no
来信,2,compound,5,no
来到,2,compound,1,no
来历,2,compound,7,no
来回,2,compound,7,no
来宾,2,compound,7,no
来年,2,compound,7,no
来往,2,compound,6,no
来得及,3,compound,4,no
来源,2,compound,4,no
来源于,3,compound,7,no
来电,2,compound,7,no
来自,2,compound,2,no
来访,2,compound,7,no
来龙去脉,4,compound,7,no
杨树,2,compound,7,no
杯,1,single,1,no
杯子,2,compound,1,no
杰出,2,compound,6,no
松,1,single,4,no
松弛,2,compound,7,no
松树,2,compound,4,no
松绑,2,compound,7,no
板,1,single,3,no
板块,2,compound,7,no
极,1,single,4,no
极为,2,compound,7,no
极了,2,compound,3,no
极其,2,compound,4,no
极力,2,compound,7,no
极少数,3,compound,7,no
极度,2,compound,7,no
极端,2,compound,6,no
极限,2,compound,7,no
构建,2,compound,6,no
构思,2,compound,7,no
构想,2,compound,7,no
构成,2,compound,4,no
构造,2,compound,4,no
枕头,2,compound,7,no
枚,1,single,7,no
果园,2,compound,7,no
果实,2,compound,4,no
果断,2,compound,7,no
果树,2,compound,6,no
果汁,2,compound,3,no
果然,2,compound,3,no
果真,2,compound,7,no
果酱,2,compound,6,no
枝,1,single,6,no
枢纽,2,compound,7,no
枣,1,single,7,no
枪,1,single,5,no
枪毙,2,compound,7,no
枯燥,2,compound,7,no
架,1,single,3,no
架势,2,compound,7,no
架子,2,compound,7,no
柏树,2,compound,7,no
某,1,single,3,no
染,1,single,5,no
柔和,2,compound,7,no
柔软,2,compound,7,no
柜台,2,compound,7,no
柜子,2,compound,5,no
查,1,single,2,no
查出,2,compound,6,no
查处,2,compound,7,no
查找,2,compound,7,no
查明,2,compound,7,no
查看,2,compound,6,no
查询,2,compound,5,no
柱子,2,compound,6,no
柳树,2,compound,7,no
柿子,2,compound,7,no
标,1,single,7,no
标准,2,compound,3,no
标志,2,compound,4,no
标本,2,compound,7,no
标榜,2,compound,7,no
标示,2,compound,7,no
标签,2,compound,7,no
标致,2,compound,7,no
标语,2,compound,7,no
标题,2,compound,3,no
栋,1,single,7,no
栋梁,2,compound,7,no
栏,1,single,7,no
栏杆,2,compound,7,no
栏目,2,compound,6,no
树,1,single,1,no
树叶,2,compound,4,no
树木,2,compound,7,no
树林,2,compound,4,no
树枝,2,compound,7,no
树梢,2,compound,7,no
树立,2,compound,7,no
树荫,2,compound,7,no
校园,2,compound,2,no
校长,2,compound,2,no
株,1,single,7,no
样,1,single,6,no
样品,2,compound,7,no
样子,2,compound,2,no
样本,2,compound,7,no
核,1,single,7,no
核实,2,compound,7,no
核对,2,compound,7,no
核心,2,compound,6,no
核桃,2,compound,7,no
核武器,3,compound,7,no
核电站,3,compound,7,no
核能,2,compound,7,no
根,1,single,4,no
根基,2,compound,7,no
根据,2,compound,4,no
根本,2,compound,3,no
根治,2,compound,7,no
根深蒂固,4,compound,7,no
根源,2,compound,7,no
格,1,single,7,no
格外,2,compound,4,no
格局,2,compound,7,no
格式,2,compound,7,no
格格不入,4,compound,7,no
栽,1,single,7,no
栽培,2,compound,7,no
桂花,2,compound,7,no
桃,1,single,5,no
桃树,2,compound,5,no
桃花,2,compound,5,no
框,1,single,7,no
框架,2,compound,7,no
案件,2,compound,7,no
桌子,2,compound,1,no
桑拿,2,compound,7,no
档,1,single,6,no
档案,2,compound,6,no
档次,2,compound,7,no
桥,1,single,3,no
桥梁,2,compound,6,no
桩,1,single,7,no
桶,1,single,7,no
梅花,2,compound,6,no
梦,1,single,4,no
梦幻,2,compound,7,no
梦想,2,compound,4,no
梦见,2,compound,4,no
梨,1,single,5,no
梯子,2,compound,7,no
梳,1,single,7,no
梳子,2,compound,7,no
梳理,2,compound,7,no
检察,2,compound,7,no
检查,2,compound,2,no
检测,2,compound,4,no
检讨,2,compound,7,no
检验,2,compound,5,no
棉,1,single,6,no
棉花,2,compound,7,no
棋,1,single,7,no
棋子,2,compound,7,no
棍,1,single,7,no
棍子,2,compound,7,no
棒,1,single,5,no
棒球,2,compound,7,no
棘手,2,compound,7,no
棱角,2,compound,7,no
棵,1,single,4,no
棺材,2,compound,7,no
椅子,2,compound,2,no
植物,2,compound,4,no
椰子,2,compound,7,no
楷模,2,compound,7,no
楼,1,single,1,no
楼上,2,compound,1,no
楼下,2,compound,1,no
楼房,2,compound,6,no
楼梯,2,compound,4,no
楼道,2,compound,6,no
概况,2,compound,7,no
概念,2,compound,3,no
概括,2,compound,4,no
概率,2,compound,7,no
概论,2,compound,7,no
榜样,2,compound,7,no
榨,1,single,7,no
槐树,2,compound,7,no
槽,1,single,7,no
模仿,2,compound,5,no
模型,2,compound,4,no
模式,2,compound,5,no
模拟,2,compound,7,no
模样,2,compound,5,no
模特儿,3,compound,4,no
模糊,2,compound,5,no
模范,2,compound,5,no
横,1,single,6,no
横七竖八,4,compound,7,no
横向,2,compound,7,no
橘子,2,compound,7,no
橙汁,2,compound,7,no
橡皮,2,compound,7,no
橡胶,2,compound,7,no
欠,1,single,5,no
欠条,2,compound,7,no
欠缺,2,compound,7,no
次,1,single,1,no
次数,2,compound,6,no
次日,2,compound,7,no
欢乐,2,compound,3,no
欢呼,2,compound,7,no
欢声笑语,4,compound,7,no
欢快,2,compound,7,no
欢聚,2,compound,7,no
欢迎,2,compound,2,no
欣喜,2,compound,7,no
欣慰,2,compound,7,no
欣欣向荣,4,compound,7,no
欣赏,2,compound,5,no
欲望,2,compound,7,no
欺诈,2,compound,7,no
欺负,2,compound,6,no
欺骗,2,compound,7,no
款式,2,compound,7,no
款项,2,compound,7,no
歇,1,single,5,no
歉意,2,compound,7,no
歌,1,single,1,no
歌剧,2,compound,7,no
歌咏,2,compound,7,no
歌唱,2,compound,6,no
歌声,2,compound,3,no
歌手,2,compound,3,no
歌星,2,compound,6,no
歌曲,2,compound,5,no
歌舞,2,compound,7,no
歌词,2,compound,6,no
歌迷,2,compound,3,no
歌颂,2,compound,7,no
止,1,single,6,no
止咳,2,compound,7,no
止步,2,compound,7,no
止血,2,compound,7,no
正,1,single,1,no
正义,2,compound,5,no
正在,2,compound,1,no
正好,2,compound,2,no
正如,2,compound,5,no
正宗,2,compound,7,no
正常,2,compound,2,no
正式,2,compound,3,no
正当,2,compound,6,no
正是,2,compound,2,no
正版,2,compound,5,no
正直,2,compound,7,no
正确,2,compound,2,no
正能量,3,compound,7,no
正规,2,compound,5,no
正视,2,compound,7,no
正面,2,compound,7,no
此,1,single,4,no
此事,2,compound,6,no
此刻,2,compound,5,no
此前,2,compound,6,no
此后,2,compound,5,no
此处,2,compound,6,no
此外,2,compound,4,no
此时,2,compound,5,no
此次,2,compound,6,no
此致,2,compound,6,no
此起彼伏,4,compound,7,no
步,1,single,3,no
步伐,2,compound,7,no
步入,2,compound,7,no
步行,2,compound,4,no
步骤,2,compound,7,no
武力,2,compound,7,no
武器,2,compound,3,no
武术,2,compound,3,no
武装,2,compound,7,no
歧视,2,compound,7,no
歪,1,single,7,no
歪曲,2,compound,7,no
歹徒,2,compound,7,no
死,1,single,3,no
死亡,2,compound,6,no
死心,2,compound,7,no
死心塌地,4,compound,7,no
歼灭,2,compound,7,no
残,1,single,7,no
残忍,2,compound,7,no
残留,2,compound,7,no
残疾,2,compound,6,no
残疾人,3,compound,6,no
残缺,2,compound,7,no
残酷,2,compound,6,no
殴打,2,compound,7,no
段,1,single,2,no
段落,2,compound,7,no
殷勤,2,compound,7,no
殿堂,2,compound,7,no
毁,1,single,6,no
毁坏,2,compound,7,no
毁灭,2,compound,7,no
毅力,2,compound,7,no
毅然,2,compound,7,no
母,1,single,6,no
母亲,2,compound,3,no
母女,2,compound,6,no
母子,2,compound,6,no
母鸡,2,compound,6,no
每,1,single,3,no
每当,2,compound,7,no
每逢,2,compound,7,no
毒,1,single,5,no
毒品,2,compound,6,no
比,1,single,1,no
比不上,3,compound,7,no
比例,2,compound,3,no
比分,2,compound,4,no
比喻,2,compound,7,no
比如,2,compound,2,no
比如说,3,compound,2,no
比方,2,compound,5,no
比比皆是,4,compound,7,no
比试,2,compound,7,no
比赛,2,compound,3,no
比起,2,compound,7,no
比较,2,compound,3,no
比重,2,compound,5,no
毕业,2,compound,4,no
毕业生,3,compound,4,no
毕竟,2,compound,5,no
毛,1,single,1,no
毛巾,2,compound,4,no
毛病,2,compound,3,no
毛笔,2,compound,5,no
毛衣,2,compound,4,no
毫不,2,compound,7,no
毫不犹豫,4,compound,7,no
毫升,2,compound,4,no
毫无,2,compound,7,no
毫米,2,compound,4,no
毯子,2,compound,7,no
民主,2,compound,6,no
民众,2,compound,7,no
民俗,2,compound,7,no
民办,2,compound,7,no
民工,2,compound,6,no
民意,2,compound,6,no
民族,2,compound,3,no
民歌,2,compound,6,no
民用,2,compound,7,no
民警,2,compound,6,no
民间,2,compound,3,no
气,1,single,2,no
气体,2,compound,5,no
气候,2,compound,3,no
气势,2,compound,7,no
气味,2,compound,7,no
气息,2,compound,7,no
气愤,2,compound,7,no
气氛,2,compound,6,no
气泡,2,compound,7,no
气派,2,compound,7,no
气温,2,compound,2,no
气球,2,compound,4,no
气管,2,compound,7,no
气象,2,compound,5,no
气质,2,compound,7,no
气馁,2,compound,7,no
气魄,2,compound,7,no
氛围,2,compound,7,no
氧,1,single,7,no
氧气,2,compound,6,no
水,1,single,1,no
水产品,3,compound,5,no
水准,2,compound,7,no
水分,2,compound,5,no
水利,2,compound,7,no
水域,2,compound,7,no
水壶,2,compound,7,no
水平,2,compound,2,no
水库,2,compound,5,no
水手,2,compound,7,no
水晶,2,compound,7,no
水果,2,compound,1,no
水槽,2,compound,7,no
水泥,2,compound,6,no
水涨船高,4,compound,7,no
水温,2,compound,7,no
水源,2,compound,7,no
水灵灵,3,compound,7,no
水灾,2,compound,5,no
水稻,2,compound,7,no
水管,2,compound,7,no
水落石出,4,compound,7,no
水货,2,compound,7,no
水面,2,compound,7,no
水龙头,3,compound,7,no
永不,2,compound,7,no
永久,2,compound,7,no
永恒,2,compound,7,no
永远,2,compound,2,no
汁,1,single,7,no
求,1,single,2,no
求助,2,compound,7,no
求医,2,compound,7,no
求婚,2,compound,7,no
求学,2,compound,7,no
求救,2,compound,7,no
求职,2,compound,6,no
求证,2,compound,7,no
汇,1,single,4,no
汇合,2,compound,7,no
汇报,2,compound,4,no
汇款,2,compound,5,no
