word,length,type,unique_to_level,also_appears_in_levels,character_count
不如,2,compound,no,3|4|5|6|7,2
不客气,3,compound,no,1|3|4|5|6|7,3
不对,2,compound,no,1|3|4|5|6|7,2
不少,2,compound,no,3|4|5|6|7,2
不满,2,compound,no,3|4|5|6|7,2
不用,2,compound,no,1|3|4|5|6|7,2
不行,2,compound,no,3|4|5|6|7,2
不要,2,compound,no,3|4|5|6|7,2
不过,2,compound,no,3|4|5|6|7,2
不错,2,compound,no,3|4|5|6|7,2
东,1,single,no,1|3|4|5|6|7,1
东北,2,compound,no,3|4|5|6|7,2
东南,2,compound,no,3|4|5|6|7,2
东方,2,compound,no,3|4|5|6|7,2
东西,2,compound,no,1|3|4|5|6|7,2
东边,2,compound,no,1|3|4|5|6|7,2
两,1,single,no,1|3|4|5|6|7,1
个,1,single,no,1|3|4|5|6|7,1
个子,2,compound,no,3|4|5|6|7,2
中,1,single,no,1|3|4|5|6|7,1
中医,2,compound,no,3|4|5|6|7,2
中午,2,compound,no,1|3|4|5|6|7,2
中国,2,compound,no,1|3|4|5|6|7,2
中学,2,compound,no,1|3|4|5|6|7,2
中学生,3,compound,no,1|3|4|5|6|7,3
中小学,3,compound,no,3|4|5|6|7,3
中年,2,compound,no,3|4|5|6|7,2
中心,2,compound,no,3|4|5|6|7,2
中文,2,compound,no,1|3|4|5|6|7,2
中级,2,compound,no,3|4|5|6|7,2
中间,2,compound,no,1|3|4|5|6|7,2
中餐,2,compound,no,3|4|5|6|7,2
为,1,single,no,3|4|5|6|7,1
为什么,3,compound,no,3|4|5|6|7,3
主人,2,compound,no,3|4|5|6|7,2
主要,2,compound,no,3|4|5|6|7,2
举,1,single,no,3|4|5|6|7,1
举手,2,compound,no,3|4|5|6|7,2
举行,2,compound,no,3|4|5|6|7,2
九,1,single,no,1|3|4|5|6|7,1
也,1,single,no,1|3|4|5|6|7,1
也许,2,compound,no,3|4|5|6|7,2
习惯,2,compound,no,3|4|5|6|7,2
书,1,single,no,1|3|4|5|6|7,1
书包,2,compound,no,1|3|4|5|6|7,2
书店,2,compound,no,1|3|4|5|6|7,2
买,1,single,no,1|3|4|5|6|7,1
了,1,single,no,1|3|4|5|6|7,1
事,1,single,no,1|3|4|5|6|7,1
事情,2,compound,no,3|4|5|6|7,2
二,1,single,no,1|3|4|5|6|7,1
云,1,single,no,3|4|5|6|7,1
五,1,single,no,1|3|4|5|6|7,1
交,1,single,no,3|4|5|6|7,1
交朋友,3,compound,no,3|4|5|6|7,3
交给,2,compound,no,3|4|5|6|7,2
交通,2,compound,no,3|4|5|6|7,2
亮,1,single,no,3|4|5|6|7,1
人,1,single,no,1|3|4|5|6|7,1
人们,2,compound,no,3|4|5|6|7,2
人口,2,compound,no,3|4|5|6|7,2
人数,2,compound,no,3|4|5|6|7,2
亿,1,single,no,3|4|5|6|7,1
什么,2,compound,no,1|3|4|5|6|7,2
什么样,3,compound,no,3|4|5|6|7,3
今后,2,compound,no,3|4|5|6|7,2
今天,2,compound,no,1|3|4|5|6|7,2
今年,2,compound,no,1|3|4|5|6|7,2
介绍,2,compound,no,1|3|4|5|6|7,2
从,1,single,no,1|3|4|5|6|7,1
从小,2,compound,no,3|4|5|6|7,2
他,1,single,no,1|3|4|5|6|7,1
他们,2,compound,no,1|3|4|5|6|7,2
以上,2,compound,no,3|4|5|6|7,2
以下,2,compound,no,3|4|5|6|7,2
以为,2,compound,no,3|4|5|6|7,2
以前,2,compound,no,3|4|5|6|7,2
以后,2,compound,no,3|4|5|6|7,2
以外,2,compound,no,3|4|5|6|7,2
们,1,single,no,1|3|4|5|6|7,1
们,1,single,no,1|3|4|5|6|7,1
件,1,single,no,3|4|5|6|7,1
份,1,single,no,3|4|5|6|7,1
休假,2,compound,no,3|4|5|6|7,2
休息,2,compound,no,1|3|4|5|6|7,2
会,1,single,no,1|3|4|5|6|7,1
但,1,single,no,3|4|5|6|7,1
但是,2,compound,no,3|4|5|6|7,2
位,1,single,no,3|4|5|6|7,1
低,1,single,no,3|4|5|6|7,1
住,1,single,no,1|3|4|5|6|7,1
住房,2,compound,no,3|4|5|6|7,2
住院,2,compound,no,3|4|5|6|7,2
体育,2,compound,no,3|4|5|6|7,2
体育场,3,compound,no,3|4|5|6|7,3
体育馆,3,compound,no,3|4|5|6|7,3
作业,2,compound,no,3|4|5|6|7,2
作家,2,compound,no,3|4|5|6|7,2
作文,2,compound,no,3|4|5|6|7,2
作用,2,compound,no,3|4|5|6|7,2
你,1,single,no,1|3|4|5|6|7,1
你们,2,compound,no,1|3|4|5|6|7,2
使用,2,compound,no,3|4|5|6|7,2
例如,2,compound,no,3|4|5|6|7,2
例子,2,compound,no,3|4|5|6|7,2
便宜,2,compound,no,3|4|5|6|7,2
信,1,single,no,3|4|5|6|7,1
信号,2,compound,no,3|4|5|6|7,2
信心,2,compound,no,3|4|5|6|7,2
信息,2,compound,no,3|4|5|6|7,2
信用卡,3,compound,no,3|4|5|6|7,3
倒,1,single,no,3|4|5|6|7,1
借,1,single,no,3|4|5|6|7,1
假,1,single,no,3|4|5|6|7,1
假期,2,compound,no,3|4|5|6|7,2
做,1,single,no,1|3|4|5|6|7,1
做到,2,compound,no,3|4|5|6|7,2
做法,2,compound,no,3|4|5|6|7,2
做饭,2,compound,no,3|4|5|6|7,2
停,1,single,no,3|4|5|6|7,1
停车,2,compound,no,3|4|5|6|7,2
停车场,3,compound,no,3|4|5|6|7,3
健康,2,compound,no,3|4|5|6|7,2
像,1,single,no,3|4|5|6|7,1
儿子,2,compound,no,1|3|4|5|6|7,2
元,1,single,no,1|3|4|5|6|7,1
先,1,single,no,1|3|4|5|6|7,1
先生,2,compound,no,1|3|4|5|6|7,2
克,1,single,no,3|4|5|6|7,1
入口,2,compound,no,3|4|5|6|7,2
全,1,single,no,3|4|5|6|7,1
全体,2,compound,no,3|4|5|6|7,2
全国,2,compound,no,3|4|5|6|7,2
全家,2,compound,no,3|4|5|6|7,2
全年,2,compound,no,3|4|5|6|7,2
全身,2,compound,no,3|4|5|6|7,2
全部,2,compound,no,3|4|5|6|7,2
八,1,single,no,1|3|4|5|6|7,1
公交车,3,compound,no,3|4|5|6|7,3
公共汽车,4,compound,no,3|4|5|6|7,4
公司,2,compound,no,3|4|5|6|7,2
公园,2,compound,no,3|4|5|6|7,2
公平,2,compound,no,3|4|5|6|7,2
公斤,2,compound,no,3|4|5|6|7,2
公路,2,compound,no,3|4|5|6|7,2
公里,2,compound,no,3|4|5|6|7,2
六,1,single,no,1|3|4|5|6|7,1
关,1,single,no,1|3|4|5|6|7,1
关上,2,compound,no,1|3|4|5|6|7,2
关心,2,compound,no,3|4|5|6|7,2
关机,2,compound,no,3|4|5|6|7,2
其中,2,compound,no,3|4|5|6|7,2
其他,2,compound,no,3|4|5|6|7,2
养,1,single,no,3|4|5|6|7,1
再,1,single,no,1|3|4|5|6|7,1
再见,2,compound,no,1|3|4|5|6|7,2
写,1,single,no,1|3|4|5|6|7,1
冬天,2,compound,no,3|4|5|6|7,2
冷,1,single,no,1|3|4|5|6|7,1
准备,2,compound,no,1|3|4|5|6|7,2
准确,2,compound,no,3|4|5|6|7,2
凉,1,single,no,3|4|5|6|7,1
凉快,2,compound,no,3|4|5|6|7,2
几,1,single,no,1|3|4|5|6|7,1
出,1,single,no,1|3|4|5|6|7,1
出去,2,compound,no,1|3|4|5|6|7,2
出发,2,compound,no,3|4|5|6|7,2
出口,2,compound,no,3|4|5|6|7,2
出国,2,compound,no,3|4|5|6|7,2
出来,2,compound,no,1|3|4|5|6|7,2
出现,2,compound,no,3|4|5|6|7,2
出生,2,compound,no,3|4|5|6|7,2
出租,2,compound,no,3|4|5|6|7,2
出租车,3,compound,no,3|4|5|6|7,3
出门,2,compound,no,3|4|5|6|7,2
出院,2,compound,no,3|4|5|6|7,2
分,1,single,no,1|3|4|5|6|7,1
分开,2,compound,no,3|4|5|6|7,2
分数,2,compound,no,3|4|5|6|7,2
分钟,2,compound,no,3|4|5|6|7,2
刚,1,single,no,3|4|5|6|7,1
刚刚,2,compound,no,3|4|5|6|7,1
刚才,2,compound,no,3|4|5|6|7,2
别,1,single,no,1|3|4|5|6|7,1
别人,2,compound,no,1|3|4|5|6|7,2
别的,2,compound,no,1|3|4|5|6|7,2
到,1,single,no,1|3|4|5|6|7,1
到处,2,compound,no,3|4|5|6|7,2
刻,1,single,no,3|4|5|6|7,1
前,1,single,no,1|3|4|5|6|7,1
前天,2,compound,no,1|3|4|5|6|7,2
前年,2,compound,no,3|4|5|6|7,2
前边,2,compound,no,1|3|4|5|6|7,2
办,1,single,no,3|4|5|6|7,1
办公室,3,compound,no,3|4|5|6|7,3
办法,2,compound,no,3|4|5|6|7,2
加,1,single,no,3|4|5|6|7,1
加油,2,compound,no,3|4|5|6|7,2
动,1,single,no,1|3|4|5|6|7,1
动作,2,compound,no,1|3|4|5|6|7,2
动物,2,compound,no,3|4|5|6|7,2
动物园,3,compound,no,3|4|5|6|7,3
努力,2,compound,no,3|4|5|6|7,2
包,1,single,no,1|3|4|5|6|7,1
包子,2,compound,no,1|3|4|5|6|7,2
北,1,single,no,1|3|4|5|6|7,1
北京,2,compound,no,1|3|4|5|6|7,2
北方,2,compound,no,3|4|5|6|7,2
北边,2,compound,no,1|3|4|5|6|7,2
医生,2,compound,no,1|3|4|5|6|7,2
医院,2,compound,no,1|3|4|5|6|7,2
十,1,single,no,1|3|4|5|6|7,1
十分,2,compound,no,3|4|5|6|7,2
千,1,single,no,3|4|5|6|7,1
千克,2,compound,no,3|4|5|6|7,2
午睡,2,compound,no,3|4|5|6|7,2
午餐,2,compound,no,3|4|5|6|7,2
午饭,2,compound,no,1|3|4|5|6|7,2
半,1,single,no,1|3|4|5|6|7,1
半夜,2,compound,no,3|4|5|6|7,2
半天,2,compound,no,1|3|4|5|6|7,2
半年,2,compound,no,1|3|4|5|6|7,2
单位,2,compound,no,3|4|5|6|7,2
卖,1,single,no,3|4|5|6|7,1
南,1,single,no,1|3|4|5|6|7,1
南方,2,compound,no,3|4|5|6|7,2
南边,2,compound,no,1|3|4|5|6|7,2
占,1,single,no,3|4|5|6|7,1
卡,1,single,no,3|4|5|6|7,1
原因,2,compound,no,3|4|5|6|7,2
原来,2,compound,no,3|4|5|6|7,2
去,1,single,no,1|3|4|5|6|7,1
去年,2,compound,no,1|3|4|5|6|7,2
参加,2,compound,no,3|4|5|6|7,2
参观,2,compound,no,3|4|5|6|7,2
又,1,single,no,3|4|5|6|7,1
友好,2,compound,no,3|4|5|6|7,2
发,1,single,no,3|4|5|6|7,1
发现,2,compound,no,3|4|5|6|7,2
取,1,single,no,3|4|5|6|7,1
取得,2,compound,no,3|4|5|6|7,2
受到,2,compound,no,3|4|5|6|7,2
变,1,single,no,3|4|5|6|7,1
变成,2,compound,no,3|4|5|6|7,2
口,1,single,no,1|3|4|5|6|7,1
句,1,single,no,3|4|5|6|7,1
句子,2,compound,no,3|4|5|6|7,2
只,1,single,no,3|4|5|6|7,1
只能,2,compound,no,3|4|5|6|7,2
只要,2,compound,no,3|4|5|6|7,2
叫,1,single,no,1|3|4|5|6|7,1
叫作,2,compound,no,3|4|5|6|7,2
可以,2,compound,no,3|4|5|6|7,2
可怕,2,compound,no,3|4|5|6|7,2
可是,2,compound,no,3|4|5|6|7,2
可爱,2,compound,no,3|4|5|6|7,2
可能,2,compound,no,3|4|5|6|7,2
右,1,single,no,1|3|4|5|6|7,1
右边,2,compound,no,1|3|4|5|6|7,2
号,1,single,no,1|3|4|5|6|7,1
司机,2,compound,no,3|4|5|6|7,2
吃,1,single,no,1|3|4|5|6|7,1
吃饭,2,compound,no,1|3|4|5|6|7,2
合适,2,compound,no,3|4|5|6|7,2
同事,2,compound,no,3|4|5|6|7,2
同学,2,compound,no,1|3|4|5|6|7,2
同时,2,compound,no,3|4|5|6|7,2
同样,2,compound,no,3|4|5|6|7,2
名,1,single,no,3|4|5|6|7,1
名单,2,compound,no,3|4|5|6|7,2
名字,2,compound,no,1|3|4|5|6|7,2
名称,2,compound,no,3|4|5|6|7,2
后,1,single,no,1|3|4|5|6|7,1
后天,2,compound,no,1|3|4|5|6|7,2
后来,2,compound,no,3|4|5|6|7,2
后边,2,compound,no,1|3|4|5|6|7,2
向,1,single,no,3|4|5|6|7,1
吗,1,single,no,1|3|4|5|6|7,1
吧,1,single,no,1|3|4|5|6|7,1
听,1,single,no,1|3|4|5|6|7,1
听写,2,compound,no,1|3|4|5|6|7,2
听到,2,compound,no,1|3|4|5|6|7,2
听见,2,compound,no,1|3|4|5|6|7,2
听讲,2,compound,no,3|4|5|6|7,2
听说,2,compound,no,3|4|5|6|7,2
吹,1,single,no,3|4|5|6|7,1
告诉,2,compound,no,1|3|4|5|6|7,2
呢,1,single,no,1|3|4|5|6|7,1
周,1,single,no,3|4|5|6|7,1
周年,2,compound,no,3|4|5|6|7,2
周末,2,compound,no,3|4|5|6|7,2
味道,2,compound,no,3|4|5|6|7,2
和,1,single,no,1|3|4|5|6|7,1
咱,1,single,no,3|4|5|6|7,1
咱们,2,compound,no,3|4|5|6|7,2
响,1,single,no,3|4|5|6|7,1
哥,1,single,no,1|3|4|5|6|7,1
哥哥,2,compound,no,1|3|4|5|6|7,1
哪,1,single,no,1|3|4|5|6|7,1
哪些,2,compound,no,1|3|4|5|6|7,2
哪儿,2,compound,no,1|3|4|5|6|7,2
哪里,2,compound,no,1|3|4|5|6|7,2
哭,1,single,no,3|4|5|6|7,1
唱,1,single,no,1|3|4|5|6|7,1
唱歌,2,compound,no,1|3|4|5|6|7,2
商人,2,compound,no,3|4|5|6|7,2
商场,2,compound,no,1|3|4|5|6|7,2
商店,2,compound,no,1|3|4|5|6|7,2
商量,2,compound,no,3|4|5|6|7,2
啊,1,single,no,3|4|5|6|7,1
喂,1,single,no,3|4|5|6|7,1
喊,1,single,no,3|4|5|6|7,1
喜欢,2,compound,no,1|3|4|5|6|7,2
喝,1,single,no,1|3|4|5|6|7,1
嘴,1,single,no,3|4|5|6|7,1
四,1,single,no,1|3|4|5|6|7,1
回,1,single,no,1|3|4|5|6|7,1
回到,2,compound,no,1|3|4|5|6|7,2
回去,2,compound,no,1|3|4|5|6|7,2
回国,2,compound,no,3|4|5|6|7,2
回家,2,compound,no,1|3|4|5|6|7,2
回来,2,compound,no,1|3|4|5|6|7,2
回答,2,compound,no,1|3|4|5|6|7,2
因为,2,compound,no,3|4|5|6|7,2
国,1,single,no,1|3|4|5|6|7,1
国外,2,compound,no,1|3|4|5|6|7,2
国家,2,compound,no,1|3|4|5|6|7,2
国际,2,compound,no,3|4|5|6|7,2
图书馆,3,compound,no,1|3|4|5|6|7,3
图片,2,compound,no,3|4|5|6|7,2
在,1,single,no,1|3|4|5|6|7,1
在家,2,compound,no,1|3|4|5|6|7,2
地,1,single,no,1|3|4|5|6|7,1
地上,2,compound,no,1|3|4|5|6|7,2
地图,2,compound,no,1|3|4|5|6|7,2
地方,2,compound,no,1|3|4|5|6|7,2
地点,2,compound,no,1|3|4|5|6|7,2
地球,2,compound,no,3|4|5|6|7,2
地铁,2,compound,no,3|4|5|6|7,2
地铁站,3,compound,no,3|4|5|6|7,3
场,1,single,no,3|4|5|6|7,1
坏,1,single,no,1|3|4|5|6|7,1
坏人,2,compound,no,3|4|5|6|7,2
坏处,2,compound,no,3|4|5|6|7,2
坐,1,single,no,1|3|4|5|6|7,1
坐下,2,compound,no,1|3|4|5|6|7,2
块,1,single,no,1|3|4|5|6|7,1
墙,1,single,no,3|4|5|6|7,1
声音,2,compound,no,3|4|5|6|7,2
复习,2,compound,no,3|4|5|6|7,2
夏天,2,compound,no,3|4|5|6|7,2
外,1,single,no,1|3|4|5|6|7,1
外卖,2,compound,no,3|4|5|6|7,2
外国,2,compound,no,1|3|4|5|6|7,2
外地,2,compound,no,3|4|5|6|7,2
外语,2,compound,no,1|3|4|5|6|7,2
外边,2,compound,no,1|3|4|5|6|7,2
多,1,single,no,1|3|4|5|6|7,1
多久,2,compound,no,3|4|5|6|7,2
多么,2,compound,no,3|4|5|6|7,2
多云,2,compound,no,3|4|5|6|7,2
多少,2,compound,no,1|3|4|5|6|7,2
多数,2,compound,no,3|4|5|6|7,2
夜,1,single,no,3|4|5|6|7,1
夜里,2,compound,no,3|4|5|6|7,2
够,1,single,no,3|4|5|6|7,1
大,1,single,no,1|3|4|5|6|7,1
大人,2,compound,no,3|4|5|6|7,2
大声,2,compound,no,3|4|5|6|7,2
大多数,3,compound,no,3|4|5|6|7,3
大大,2,compound,no,3|4|5|6|7,1
大学,2,compound,no,1|3|4|5|6|7,2
大学生,3,compound,no,1|3|4|5|6|7,3
大家,2,compound,no,3|4|5|6|7,2
大小,2,compound,no,3|4|5|6|7,2
大海,2,compound,no,3|4|5|6|7,2
大自然,3,compound,no,3|4|5|6|7,3
大衣,2,compound,no,3|4|5|6|7,2
大部分,3,compound,no,3|4|5|6|7,3
大量,2,compound,no,3|4|5|6|7,2
大门,2,compound,no,3|4|5|6|7,2
天,1,single,no,1|3|4|5|6|7,1
天上,2,compound,no,3|4|5|6|7,2
天气,2,compound,no,1|3|4|5|6|7,2
太,1,single,no,1|3|4|5|6|7,1
太太,2,compound,no,3|4|5|6|7,1
太阳,2,compound,no,3|4|5|6|7,2
头,1,single,no,3|4|5|6|7,1
头,1,single,no,3|4|5|6|7,1
头发,2,compound,no,3|4|5|6|7,2
套,1,single,no,3|4|5|6|7,1
女,1,single,no,1|3|4|5|6|7,1
女人,2,compound,no,1|3|4|5|6|7,2
女儿,2,compound,no,1|3|4|5|6|7,2
女孩儿,3,compound,no,1|3|4|5|6|7,3
女朋友,3,compound,no,1|3|4|5|6|7,3
女生,2,compound,no,1|3|4|5|6|7,2
奶,1,single,no,1|3|4|5|6|7,1
奶奶,2,compound,no,1|3|4|5|6|7,1
她,1,single,no,1|3|4|5|6|7,1
她们,2,compound,no,1|3|4|5|6|7,2
好,1,single,no,1|3|4|5|6|7,1
好久,2,compound,no,3|4|5|6|7,2
好事,2,compound,no,3|4|5|6|7,2
好人,2,compound,no,3|4|5|6|7,2
好像,2,compound,no,3|4|5|6|7,2
好吃,2,compound,no,1|3|4|5|6|7,2
好听,2,compound,no,1|3|4|5|6|7,2
好处,2,compound,no,3|4|5|6|7,2
好多,2,compound,no,3|4|5|6|7,2
好玩儿,3,compound,no,1|3|4|5|6|7,3
好看,2,compound,no,1|3|4|5|6|7,2
如果,2,compound,no,3|4|5|6|7,2
妈,1,single,no,1|3|4|5|6|7,1
妈妈,2,compound,no,1|3|4|5|6|7,1
妹,1,single,no,1|3|4|5|6|7,1
妹妹,2,compound,no,1|3|4|5|6|7,1
姐,1,single,no,1|3|4|5|6|7,1
姐姐,2,compound,no,1|3|4|5|6|7,1
姓,1,single,no,3|4|5|6|7,1
姓名,2,compound,no,3|4|5|6|7,2
子,1,single,no,1|3|4|5|6|7,1
子,1,single,no,1|3|4|5|6|7,1
字,1,single,no,1|3|4|5|6|7,1
字典,2,compound,no,3|4|5|6|7,2
学,1,single,no,1|3|4|5|6|7,1
学习,2,compound,no,1|3|4|5|6|7,2
学期,2,compound,no,3|4|5|6|7,2
学校,2,compound,no,1|3|4|5|6|7,2
学生,2,compound,no,1|3|4|5|6|7,2
学院,2,compound,no,1|3|4|5|6|7,2
孩子,2,compound,no,1|3|4|5|6|7,2
它,1,single,no,3|4|5|6|7,1
它们,2,compound,no,3|4|5|6|7,2
安全,2,compound,no,3|4|5|6|7,2
安静,2,compound,no,3|4|5|6|7,2
完,1,single,no,3|4|5|6|7,1
完全,2,compound,no,3|4|5|6|7,2
完成,2,compound,no,3|4|5|6|7,2
实习,2,compound,no,3|4|5|6|7,2
实在,2,compound,no,3|4|5|6|7,2
实现,2,compound,no,3|4|5|6|7,2
实际,2,compound,no,3|4|5|6|7,2
客人,2,compound,no,3|4|5|6|7,2
家,1,single,no,1|3|4|5|6|7,1
家人,2,compound,no,1|3|4|5|6|7,2
家庭,2,compound,no,3|4|5|6|7,2
家里,2,compound,no,1|3|4|5|6|7,2
家长,2,compound,no,3|4|5|6|7,2
对,1,single,no,1|3|4|5|6|7,1
对不起,3,compound,no,1|3|4|5|6|7,3
对话,2,compound,no,3|4|5|6|7,2
对面,2,compound,no,3|4|5|6|7,2
封,1,single,no,3|4|5|6|7,1
小,1,single,no,1|3|4|5|6|7,1
小声,2,compound,no,3|4|5|6|7,2
小姐,2,compound,no,1|3|4|5|6|7,2
小学,2,compound,no,1|3|4|5|6|7,2
小学生,3,compound,no,1|3|4|5|6|7,3
小孩儿,3,compound,no,1|3|4|5|6|7,3
小心,2,compound,no,3|4|5|6|7,2
小时,2,compound,no,1|3|4|5|6|7,2
小时候,3,compound,no,3|4|5|6|7,3
小朋友,3,compound,no,1|3|4|5|6|7,3
小组,2,compound,no,3|4|5|6|7,2
小说,2,compound,no,3|4|5|6|7,2
少,1,single,no,1|3|4|5|6|7,1
少年,2,compound,no,3|4|5|6|7,2
少数,2,compound,no,3|4|5|6|7,2
就,1,single,no,1|3|4|5|6|7,1
就要,2,compound,no,3|4|5|6|7,2
层,1,single,no,3|4|5|6|7,1
山,1,single,no,1|3|4|5|6|7,1
岁,1,single,no,1|3|4|5|6|7,1
工人,2,compound,no,1|3|4|5|6|7,2
工作,2,compound,no,1|3|4|5|6|7,2
左,1,single,no,1|3|4|5|6|7,1
左边,2,compound,no,1|3|4|5|6|7,2
差,1,single,no,1|3|4|5|6|7,1
差不多,3,compound,no,3|4|5|6|7,3
已经,2,compound,no,3|4|5|6|7,2
市,1,single,no,3|4|5|6|7,1
市长,2,compound,no,3|4|5|6|7,2
带,1,single,no,3|4|5|6|7,1
带来,2,compound,no,3|4|5|6|7,2
帮,1,single,no,1|3|4|5|6|7,1
帮助,2,compound,no,3|4|5|6|7,2
帮忙,2,compound,no,1|3|4|5|6|7,2
常,1,single,no,1|3|4|5|6|7,1
常常,2,compound,no,1|3|4|5|6|7,1
常用,2,compound,no,3|4|5|6|7,2
常见,2,compound,no,3|4|5|6|7,2
干,1,single,no,1|3|4|5|6|7,1
干什么,3,compound,no,1|3|4|5|6|7,3
干净,2,compound,no,1|3|4|5|6|7,2
干杯,2,compound,no,3|4|5|6|7,2
干活儿,3,compound,no,3|4|5|6|7,3
平,1,single,no,3|4|5|6|7,1
平安,2,compound,no,3|4|5|6|7,2
平常,2,compound,no,3|4|5|6|7,2
平时,2,compound,no,3|4|5|6|7,2
平等,2,compound,no,3|4|5|6|7,2
年,1,single,no,1|3|4|5|6|7,1
年级,2,compound,no,3|4|5|6|7,2
年轻,2,compound,no,3|4|5|6|7,2
广告,2,compound,no,3|4|5|6|7,2
广场,2,compound,no,3|4|5|6|7,2
床,1,single,no,1|3|4|5|6|7,1
应该,2,compound,no,3|4|5|6|7,2
店,1,single,no,3|4|5|6|7,1
度,1,single,no,3|4|5|6|7,1
座,1,single,no,3|4|5|6|7,1
座位,2,compound,no,3|4|5|6|7,2
开,1,single,no,1|3|4|5|6|7,1
开会,2,compound,no,1|3|4|5|6|7,2
开学,2,compound,no,3|4|5|6|7,2
开心,2,compound,no,3|4|5|6|7,2
开机,2,compound,no,3|4|5|6|7,2
开玩笑,3,compound,no,1|3|4|5|6|7,3
开车,2,compound,no,1|3|4|5|6|7,2
弄,1,single,no,3|4|5|6|7,1
弟,1,single,no,1|3|4|5|6|7,1
弟弟,2,compound,no,1|3|4|5|6|7,1
当,1,single,no,3|4|5|6|7,1
当时,2,compound,no,3|4|5|6|7,2
影响,2,compound,no,3|4|5|6|7,2
影片,2,compound,no,3|4|5|6|7,2
往,1,single,no,3|4|5|6|7,1
很,1,single,no,1|3|4|5|6|7,1
得,1,single,no,3|4|5|6|7,1
得出,2,compound,no,3|4|5|6|7,2
得到,2,compound,no,1|3|4|5|6|7,2
心中,2,compound,no,3|4|5|6|7,2
心情,2,compound,no,3|4|5|6|7,2
心里,2,compound,no,3|4|5|6|7,2
必须,2,compound,no,3|4|5|6|7,2
忘,1,single,no,1|3|4|5|6|7,1
忘记,2,compound,no,1|3|4|5|6|7,2
忙,1,single,no,1|3|4|5|6|7,1
快,1,single,no,1|3|4|5|6|7,1
快乐,2,compound,no,3|4|5|6|7,2
快点儿,3,compound,no,3|4|5|6|7,3
快要,2,compound,no,3|4|5|6|7,2
快餐,2,compound,no,3|4|5|6|7,2
忽然,2,compound,no,3|4|5|6|7,2
态度,2,compound,no,3|4|5|6|7,2
怎么,2,compound,no,1|3|4|5|6|7,2
怎么办,3,compound,no,3|4|5|6|7,3
怎么样,3,compound,no,3|4|5|6|7,3
怎样,2,compound,no,3|4|5|6|7,2
怕,1,single,no,3|4|5|6|7,1
急,1,single,no,3|4|5|6|7,1
您,1,single,no,1|3|4|5|6|7,1
想,1,single,no,1|3|4|5|6|7,1
想到,2,compound,no,3|4|5|6|7,2
想法,2,compound,no,3|4|5|6|7,2
想起,2,compound,no,3|4|5|6|7,2
意思,2,compound,no,3|4|5|6|7,2
意见,2,compound,no,3|4|5|6|7,2
感到,2,compound,no,3|4|5|6|7,2
感动,2,compound,no,3|4|5|6|7,2
感觉,2,compound,no,3|4|5|6|7,2
感谢,2,compound,no,3|4|5|6|7,2
愿意,2,compound,no,3|4|5|6|7,2
慢,1,single,no,1|3|4|5|6|7,1
懂,1,single,no,3|4|5|6|7,1
